vid,rank,views,likes,dislikes,time
186349,C62,7647,2019-01-20 06:35:36.239969,59,0
245511,C61,9837,2019-01-20 06:35:36.816533,142,0
229925,C60,8967,2019-01-20 06:35:37.409901,128,0
477491,F13,18625,2019-01-20 06:35:38.073076,349,0
218104,C59,6952,2019-01-20 06:35:38.678263,401,0
172613,C58,5911,2019-01-20 06:35:39.230618,136,0
167351,C57,5299,2019-01-20 06:35:39.889329,33,0
182568,C56,6695,2019-01-20 06:35:40.621588,28,0
163119,C55,5426,2019-01-20 06:35:41.349009,31,0
167644,C54,6063,2019-01-20 06:35:42.029724,84,0
C65,7712,0,142659,62,2019-01-20 06:40:33.308817
C64,11100,0,302237,34,2019-01-20 06:40:34.035014
F14,24710,0,586384,534,2019-01-20 06:40:34.741750
C63,7623,0,211069,111,2019-01-20 06:40:35.331682
C62,7647,0,186349,59,2019-01-20 06:40:35.976925
C61,9837,0,245511,142,2019-01-20 06:40:36.604528
C60,8967,0,229925,128,2019-01-20 06:40:37.262626
F13,18625,0,477491,349,2019-01-20 06:40:37.874623
C59,6952,0,218104,401,2019-01-20 06:40:38.529114
C58,5911,0,172613,136,2019-01-20 06:40:39.244833
C57,5299,0,167351,33,2019-01-20 06:40:39.973036
C56,6695,0,182568,28,2019-01-20 06:40:40.570832
C55,5426,0,163119,31,2019-01-20 06:40:41.213003
C54,6063,0,167644,84,2019-01-20 06:40:41.950785
2019-01-20 06:45:34.165398,0,142672,7720,62,C65
2019-01-20 06:45:34.729354,0,302237,11100,34,C64
2019-01-20 06:45:35.543087,0,586384,24710,534,F14
2019-01-20 06:45:36.124402,0,211069,7623,111,C63
2019-01-20 06:45:36.713508,0,186349,7647,59,C62
2019-01-20 06:45:37.501423,0,245511,9837,142,C61
2019-01-20 06:45:38.100304,0,229925,8967,128,C60
2019-01-20 06:45:38.843595,0,477491,18625,349,F13
2019-01-20 06:45:39.508835,0,218104,6952,401,C59
2019-01-20 06:45:40.092623,0,172613,5911,136,C58
2019-01-20 06:45:40.671788,0,167351,5299,33,C57
2019-01-20 06:45:41.339074,0,182568,6695,28,C56
2019-01-20 06:45:42.129115,0,163119,5426,31,C55
2019-01-20 06:45:42.828405,0,167644,6063,84,C54
7724,2019-01-20 06:50:30.171214,62,142672,0,C65
11100,2019-01-20 06:50:30.814708,34,302237,0,C64
24710,2019-01-20 06:50:31.474447,534,586384,0,F14
7623,2019-01-20 06:50:32.143926,111,211069,0,C63
7647,2019-01-20 06:50:32.816706,59,186349,0,C62
9837,2019-01-20 06:50:33.537784,142,245511,0,C61
8967,2019-01-20 06:50:34.201862,128,229925,0,C60
18625,2019-01-20 06:50:34.869065,349,477491,0,F13
6952,2019-01-20 06:50:35.492396,401,218104,0,C59
5911,2019-01-20 06:50:36.166690,136,172613,0,C58
5299,2019-01-20 06:50:36.962585,33,167351,0,C57
6695,2019-01-20 06:50:37.570534,28,182568,0,C56
5426,2019-01-20 06:50:38.215954,31,163119,0,C55
6063,2019-01-20 06:50:38.855678,84,167644,0,C54
C65,142708,7725,62,0,2019-01-20 06:55:31.003110
C64,302237,11100,34,0,2019-01-20 06:55:31.660355
F14,586384,24710,534,0,2019-01-20 06:55:32.279893
C63,211069,7623,111,0,2019-01-20 06:55:32.942559
C62,186349,7647,59,0,2019-01-20 06:55:33.620310
C61,245511,9837,142,0,2019-01-20 06:55:34.294039
C60,229925,8967,128,0,2019-01-20 06:55:34.963697
F13,477491,18625,349,0,2019-01-20 06:55:35.700978
C59,218104,6952,401,0,2019-01-20 06:55:36.271752
C58,172613,5911,136,0,2019-01-20 06:55:36.973279
C57,167351,5299,33,0,2019-01-20 06:55:37.735051
C56,182568,6695,28,0,2019-01-20 06:55:38.456058
C55,163119,5426,31,0,2019-01-20 06:55:39.106607
C54,167644,6063,84,0,2019-01-20 06:55:39.829460
C65,2019-01-20 07:00:32.529287,7728,142880,62,0
C64,2019-01-20 07:00:33.264513,11100,302237,34,0
F14,2019-01-20 07:00:33.893030,24710,586384,534,0
C63,2019-01-20 07:00:34.566788,7623,211069,111,0
C62,2019-01-20 07:00:35.261871,7647,186349,59,0
C61,2019-01-20 07:00:35.921810,9837,245511,142,0
C60,2019-01-20 07:00:36.524233,8967,229925,128,0
F13,2019-01-20 07:00:37.227012,18625,477491,349,0
C59,2019-01-20 07:00:37.935700,6952,218104,401,0
C58,2019-01-20 07:00:38.621817,5911,172613,136,0
C57,2019-01-20 07:00:39.304203,5299,167351,33,0
C56,2019-01-20 07:00:39.873108,6695,182568,28,0
C55,2019-01-20 07:00:40.501208,5426,163119,31,0
C54,2019-01-20 07:00:41.123959,6063,167644,84,0
2019-01-20 07:05:31.859410,0,C65,7731,62,143041
2019-01-20 07:05:32.524601,0,C64,11100,34,302237
2019-01-20 07:05:33.227126,0,F14,24710,534,586384
2019-01-20 07:05:33.925057,0,C63,7623,111,211069
2019-01-20 07:05:34.623197,0,C62,7647,59,186349
2019-01-20 07:05:35.288492,0,C61,9837,142,245511
2019-01-20 07:05:35.964012,0,C60,8967,128,229925
2019-01-20 07:05:36.644446,0,F13,18625,349,477491
2019-01-20 07:05:37.240435,0,C59,6952,401,218104
2019-01-20 07:05:37.783177,0,C58,5911,136,172613
2019-01-20 07:05:38.494164,0,C57,5299,33,167351
2019-01-20 07:05:39.153767,0,C56,6695,28,182568
2019-01-20 07:05:39.779948,0,C55,5426,31,163119
2019-01-20 07:05:40.399814,0,C54,6063,84,167644
62,2019-01-20 07:10:34.088622,143041,C65,7732,0
34,2019-01-20 07:10:34.695740,302237,C64,11100,0
534,2019-01-20 07:10:35.316102,586384,F14,24710,0
111,2019-01-20 07:10:35.894998,211069,C63,7623,0
59,2019-01-20 07:10:36.541760,186349,C62,7647,0
142,2019-01-20 07:10:37.151546,245511,C61,9837,0
128,2019-01-20 07:10:37.823590,229925,C60,8967,0
349,2019-01-20 07:10:38.515327,477491,F13,18625,0
401,2019-01-20 07:10:39.145898,218104,C59,6952,0
136,2019-01-20 07:10:39.868118,172613,C58,5911,0
33,2019-01-20 07:10:40.533819,167351,C57,5299,0
28,2019-01-20 07:10:41.178683,182568,C56,6695,0
31,2019-01-20 07:10:41.872169,163119,C55,5426,0
84,2019-01-20 07:10:42.523461,167644,C54,6063,0
143041,C65,7740,2019-01-20 07:15:30.963283,0,62
302237,C64,11100,2019-01-20 07:15:31.664231,0,34
586384,F14,24710,2019-01-20 07:15:32.389757,0,534
211069,C63,7623,2019-01-20 07:15:33.109115,0,111
186349,C62,7647,2019-01-20 07:15:33.811295,0,59
245511,C61,9837,2019-01-20 07:15:34.446603,0,142
229925,C60,8967,2019-01-20 07:15:35.078227,0,128
477491,F13,18625,2019-01-20 07:15:35.826549,0,349
218104,C59,6952,2019-01-20 07:15:36.462861,0,401
172613,C58,5911,2019-01-20 07:15:37.116858,0,136
167351,C57,5299,2019-01-20 07:15:37.823749,0,33
182568,C56,6695,2019-01-20 07:15:38.461531,0,28
163119,C55,5426,2019-01-20 07:15:39.273117,0,31
167644,C54,6063,2019-01-20 07:15:39.961932,0,84
63,0,C65,143042,2019-01-20 07:20:29.334914,7746
34,0,C64,302296,2019-01-20 07:20:29.989060,11101
534,0,F14,586384,2019-01-20 07:20:30.571880,24710
111,0,C63,211069,2019-01-20 07:20:31.134730,7623
59,0,C62,186349,2019-01-20 07:20:31.748714,7647
142,0,C61,245511,2019-01-20 07:20:32.381316,9837
128,0,C60,229925,2019-01-20 07:20:33.026199,8967
349,0,F13,477491,2019-01-20 07:20:33.682482,18625
401,0,C59,218104,2019-01-20 07:20:34.387615,6952
136,0,C58,172613,2019-01-20 07:20:35.038630,5911
33,0,C57,167351,2019-01-20 07:20:35.737111,5299
28,0,C56,182568,2019-01-20 07:20:36.345884,6695
31,0,C55,163119,2019-01-20 07:20:36.911281,5426
84,0,C54,167644,2019-01-20 07:20:37.501736,6063
143057,C65,63,2019-01-20 07:25:30.603539,7755,0
302296,C64,34,2019-01-20 07:25:31.341184,11101,0
586384,F14,534,2019-01-20 07:25:32.042978,24710,0
211069,C63,111,2019-01-20 07:25:32.644987,7623,0
186349,C62,59,2019-01-20 07:25:33.345222,7647,0
245511,C61,142,2019-01-20 07:25:33.992570,9837,0
229925,C60,128,2019-01-20 07:25:34.607215,8967,0
477491,F13,349,2019-01-20 07:25:35.182742,18625,0
218104,C59,401,2019-01-20 07:25:35.749413,6952,0
172613,C58,136,2019-01-20 07:25:36.328697,5911,0
167351,C57,33,2019-01-20 07:25:36.942833,5299,0
182568,C56,28,2019-01-20 07:25:37.612512,6695,0
163119,C55,31,2019-01-20 07:25:38.343350,5426,0
167644,C54,84,2019-01-20 07:25:38.997081,6063,0
143272,7765,2019-01-20 07:30:34.372492,C65,63,0
302297,11102,2019-01-20 07:30:35.048956,C64,34,0
587399,24709,2019-01-20 07:30:35.808421,F14,534,0
211069,7623,2019-01-20 07:30:36.479872,C63,111,0
186365,7646,2019-01-20 07:30:37.206268,C62,59,0
245511,9837,2019-01-20 07:30:37.839706,C61,142,0
229925,8967,2019-01-20 07:30:38.455077,C60,128,0
477773,18624,2019-01-20 07:30:39.157733,F13,349,0
218104,6952,2019-01-20 07:30:39.812589,C59,401,0
172613,5911,2019-01-20 07:30:40.420838,C58,136,0
167351,5299,2019-01-20 07:30:41.093015,C57,33,0
182568,6695,2019-01-20 07:30:41.758234,C56,28,0
163119,5426,2019-01-20 07:30:42.412672,C55,31,0
167644,6063,2019-01-20 07:30:43.140738,C54,84,0
7786,C65,64,0,2019-01-20 07:35:34.732502,143457
11103,C64,34,0,2019-01-20 07:35:35.331064,302326
24709,F14,534,0,2019-01-20 07:35:35.982931,587399
7623,C63,111,0,2019-01-20 07:35:36.535369,211069
7646,C62,59,0,2019-01-20 07:35:37.135747,186365
9837,C61,142,0,2019-01-20 07:35:37.822277,245511
8967,C60,128,0,2019-01-20 07:35:38.608271,229925
18624,F13,349,0,2019-01-20 07:35:39.250803,477773
6952,C59,401,0,2019-01-20 07:35:39.851941,218104
5911,C58,136,0,2019-01-20 07:35:40.585425,172613
5299,C57,33,0,2019-01-20 07:35:41.299499,167351
6695,C56,28,0,2019-01-20 07:35:41.987440,182568
5426,C55,31,0,2019-01-20 07:35:42.660974,163119
6063,C54,84,0,2019-01-20 07:35:43.308883,167644
2019-01-20 07:40:33.544466,0,7799,64,143457,C65
2019-01-20 07:40:34.296049,0,11105,34,302326,C64
2019-01-20 07:40:34.969311,0,24709,534,587399,F14
2019-01-20 07:40:35.520606,0,7623,111,211069,C63
2019-01-20 07:40:36.199355,0,7646,59,186365,C62
2019-01-20 07:40:36.918722,0,9837,142,245511,C61
2019-01-20 07:40:37.504942,0,8967,128,229925,C60
2019-01-20 07:40:38.137148,0,18624,349,477773,F13
2019-01-20 07:40:38.779209,0,6952,401,218104,C59
2019-01-20 07:40:39.487713,0,5911,136,172613,C58
2019-01-20 07:40:40.162000,0,5299,33,167351,C57
2019-01-20 07:40:40.862217,0,6695,28,182568,C56
2019-01-20 07:40:41.537515,0,5426,31,163119,C55
2019-01-20 07:40:42.296092,0,6063,84,167644,C54
7816,C65,143457,2019-01-20 07:45:30.554541,64,0
11105,C64,302326,2019-01-20 07:45:31.158581,34,0
24709,F14,587399,2019-01-20 07:45:31.789136,534,0
7623,C63,211069,2019-01-20 07:45:32.505360,111,0
7646,C62,186365,2019-01-20 07:45:33.236866,59,0
9837,C61,245511,2019-01-20 07:45:33.972463,142,0
8967,C60,229925,2019-01-20 07:45:34.613169,128,0
18624,F13,477773,2019-01-20 07:45:35.231397,349,0
6952,C59,218104,2019-01-20 07:45:35.938063,401,0
5911,C58,172613,2019-01-20 07:45:36.581810,136,0
5299,C57,167351,2019-01-20 07:45:37.292651,33,0
6695,C56,182568,2019-01-20 07:45:37.955171,28,0
5426,C55,163119,2019-01-20 07:45:38.711504,31,0
6063,C54,167644,2019-01-20 07:45:39.288364,84,0
143457,2019-01-20 07:50:34.328070,64,7827,0,C65
302326,2019-01-20 07:50:34.948720,34,11105,0,C64
587399,2019-01-20 07:50:35.620824,534,24709,0,F14
211069,2019-01-20 07:50:36.200631,111,7623,0,C63
186365,2019-01-20 07:50:36.791567,59,7646,0,C62
245511,2019-01-20 07:50:37.440625,142,9837,0,C61
229925,2019-01-20 07:50:38.032899,128,8967,0,C60
477773,2019-01-20 07:50:38.633836,349,18624,0,F13
218104,2019-01-20 07:50:39.303165,401,6952,0,C59
172613,2019-01-20 07:50:39.923967,136,5911,0,C58
167351,2019-01-20 07:50:40.620999,33,5299,0,C57
182568,2019-01-20 07:50:41.353012,28,6695,0,C56
163119,2019-01-20 07:50:41.889044,31,5426,0,C55
167644,2019-01-20 07:50:42.600853,84,6063,0,C54
0,7835,2019-01-20 07:55:34.606032,C65,64,143485
0,11105,2019-01-20 07:55:35.332851,C64,34,302326
0,24709,2019-01-20 07:55:36.034824,F14,534,587399
0,7623,2019-01-20 07:55:36.646809,C63,111,211069
0,7646,2019-01-20 07:55:37.298575,C62,59,186365
0,9837,2019-01-20 07:55:37.994986,C61,142,245511
0,8967,2019-01-20 07:55:38.644567,C60,128,229925
0,18624,2019-01-20 07:55:39.354723,F13,349,477773
0,6952,2019-01-20 07:55:39.997570,C59,401,218104
0,5911,2019-01-20 07:55:40.692414,C58,136,172613
0,5299,2019-01-20 07:55:41.437029,C57,33,167351
0,6695,2019-01-20 07:55:42.104403,C56,28,182568
0,5426,2019-01-20 07:55:42.838588,C55,31,163119
0,6063,2019-01-20 07:55:43.630633,C54,84,167644
C65,64,143630,7843,2019-01-20 08:00:29.451575,0
C64,34,302330,11106,2019-01-20 08:00:30.147495,0
F14,534,587399,24709,2019-01-20 08:00:30.840235,0
C63,111,211069,7623,2019-01-20 08:00:31.479129,0
C62,59,186365,7646,2019-01-20 08:00:32.181389,0
C61,142,245511,9837,2019-01-20 08:00:32.934689,0
C60,128,229925,8967,2019-01-20 08:00:33.513402,0
F13,349,477773,18624,2019-01-20 08:00:34.167449,0
C59,401,218104,6952,2019-01-20 08:00:34.825203,0
C58,136,172613,5911,2019-01-20 08:00:35.481589,0
C57,33,167351,5299,2019-01-20 08:00:36.091409,0
C56,28,182568,6695,2019-01-20 08:00:36.731636,0
C55,31,163119,5426,2019-01-20 08:00:37.380915,0
C54,84,167644,6063,2019-01-20 08:00:37.969717,0
143740,C65,2019-01-20 08:05:33.562584,7861,0,65
302353,C64,2019-01-20 08:05:34.311015,11109,0,34
587433,F14,2019-01-20 08:05:35.065170,24709,0,534
211069,C63,2019-01-20 08:05:35.761778,7623,0,111
186365,C62,2019-01-20 08:05:36.412607,7646,0,59
245511,C61,2019-01-20 08:05:37.016407,9837,0,142
229925,C60,2019-01-20 08:05:37.652404,8967,0,128
477773,F13,2019-01-20 08:05:38.317369,18624,0,349
218104,C59,2019-01-20 08:05:39.035400,6952,0,401
172613,C58,2019-01-20 08:05:39.691251,5911,0,136
167351,C57,2019-01-20 08:05:40.308663,5299,0,33
182568,C56,2019-01-20 08:05:40.932857,6695,0,28
163119,C55,2019-01-20 08:05:41.608297,5426,0,31
167644,C54,2019-01-20 08:05:42.300819,6063,0,84
2019-01-20 08:10:33.162897,66,7882,0,C65,143748
2019-01-20 08:10:33.761745,34,11111,0,C64,302353
2019-01-20 08:10:34.332460,534,24709,0,F14,587433
2019-01-20 08:10:34.923400,111,7623,0,C63,211069
2019-01-20 08:10:35.600760,59,7646,0,C62,186365
2019-01-20 08:10:36.216314,142,9837,0,C61,245511
2019-01-20 08:10:36.869767,128,8967,0,C60,229925
2019-01-20 08:10:37.496661,349,18625,0,F13,477776
2019-01-20 08:10:38.221548,401,6952,0,C59,218104
2019-01-20 08:10:38.806737,136,5911,0,C58,172613
2019-01-20 08:10:39.505454,33,5299,0,C57,167351
2019-01-20 08:10:40.131843,28,6695,0,C56,182568
2019-01-20 08:10:40.849602,31,5426,0,C55,163119
2019-01-20 08:10:41.478931,84,6063,0,C54,167644
0,66,7911,2019-01-20 08:15:31.254616,143748,C65
0,34,11112,2019-01-20 08:15:31.931006,302353,C64
0,534,24710,2019-01-20 08:15:32.544571,587433,F14
0,111,7624,2019-01-20 08:15:33.173019,211188,C63
0,59,7646,2019-01-20 08:15:33.816345,186365,C62
0,142,9837,2019-01-20 08:15:34.504420,245511,C61
0,128,8967,2019-01-20 08:15:35.272407,229925,C60
0,349,18625,2019-01-20 08:15:35.961623,477776,F13
0,401,6952,2019-01-20 08:15:36.513178,218104,C59
0,136,5911,2019-01-20 08:15:37.185321,172613,C58
0,33,5299,2019-01-20 08:15:37.797525,167351,C57
0,28,6695,2019-01-20 08:15:38.456883,182568,C56
0,31,5426,2019-01-20 08:15:39.197735,163119,C55
0,84,6063,2019-01-20 08:15:39.849381,167644,C54
2019-01-20 08:20:31.357526,C65,68,7930,143749,0
2019-01-20 08:20:32.030911,C64,34,11114,302353,0
2019-01-20 08:20:32.677992,F14,534,24711,587433,0
2019-01-20 08:20:33.328733,C63,111,7624,211188,0
2019-01-20 08:20:33.913939,C62,59,7646,186365,0
2019-01-20 08:20:34.606347,C61,142,9837,245511,0
2019-01-20 08:20:35.215894,C60,128,8967,229925,0
2019-01-20 08:20:35.874688,F13,349,18625,477776,0
2019-01-20 08:20:36.491087,C59,401,6952,218104,0
2019-01-20 08:20:37.108705,C58,136,5911,172613,0
2019-01-20 08:20:37.766372,C57,33,5299,167351,0
2019-01-20 08:20:38.414253,C56,28,6695,182568,0
2019-01-20 08:20:39.035127,C55,31,5426,163119,0
2019-01-20 08:20:39.946339,C54,84,6063,167644,0
143787,68,C65,7953,0,2019-01-20 08:25:34.248783
302358,34,C64,11115,0,2019-01-20 08:25:34.920877
587434,534,F14,24714,0,2019-01-20 08:25:35.553600
211188,111,C63,7624,0,2019-01-20 08:25:36.335837
186366,59,C62,7645,0,2019-01-20 08:25:37.034446
245511,142,C61,9837,0,2019-01-20 08:25:37.732961
229925,128,C60,8967,0,2019-01-20 08:25:38.435605
477776,349,F13,18625,0,2019-01-20 08:25:39.071235
218104,401,C59,6952,0,2019-01-20 08:25:39.770751
172613,136,C58,5911,0,2019-01-20 08:25:40.404177
167351,33,C57,5299,0,2019-01-20 08:25:41.063899
182568,28,C56,6695,0,2019-01-20 08:25:41.690445
163119,31,C55,5426,0,2019-01-20 08:25:42.345371
167644,84,C54,6063,0,2019-01-20 08:25:42.989607
2019-01-20 08:30:35.181105,7971,C65,69,143972,0
2019-01-20 08:30:35.847559,11115,C64,34,302358,0
2019-01-20 08:30:36.512494,24716,F14,534,587441,0
2019-01-20 08:30:37.211713,7624,C63,111,211188,0
2019-01-20 08:30:37.910852,7645,C62,59,186366,0
2019-01-20 08:30:38.563024,9837,C61,142,245511,0
2019-01-20 08:30:39.225204,8967,C60,128,229925,0
2019-01-20 08:30:40.020499,18625,F13,349,477776,0
2019-01-20 08:30:40.682970,6952,C59,401,218104,0
2019-01-20 08:30:41.358168,5911,C58,136,172613,0
2019-01-20 08:30:41.995551,5299,C57,33,167351,0
2019-01-20 08:30:42.620851,6695,C56,28,182568,0
2019-01-20 08:30:43.254944,5426,C55,31,163119,0
2019-01-20 08:30:44.018663,6063,C54,84,167644,0
C65,70,144228,0,2019-01-20 08:35:34.024053,7988
C64,34,302380,0,2019-01-20 08:35:34.684582,11117
F14,534,587441,0,2019-01-20 08:35:35.305669,24716
C63,111,211188,0,2019-01-20 08:35:36.036133,7624
C62,59,186372,0,2019-01-20 08:35:36.724918,7646
C61,142,245539,0,2019-01-20 08:35:37.350275,9838
C60,128,229925,0,2019-01-20 08:35:38.076980,8967
F13,349,477776,0,2019-01-20 08:35:38.697217,18625
C59,401,218104,0,2019-01-20 08:35:39.340156,6952
C58,136,172651,0,2019-01-20 08:35:40.049476,5911
C57,33,167351,0,2019-01-20 08:35:40.632022,5299
C56,28,182568,0,2019-01-20 08:35:41.226277,6695
C55,31,163119,0,2019-01-20 08:35:41.927324,5426
C54,84,167644,0,2019-01-20 08:35:42.550038,6063
C65,0,144235,71,2019-01-20 08:40:30.904515,8012
C64,0,302385,34,2019-01-20 08:40:31.530535,11118
F14,0,587474,534,2019-01-20 08:40:32.197884,24717
C63,0,211188,111,2019-01-20 08:40:32.892659,7624
C62,0,186372,59,2019-01-20 08:40:33.499826,7646
C61,0,245539,142,2019-01-20 08:40:34.121004,9838
C60,0,229925,128,2019-01-20 08:40:34.792738,8967
F13,0,477776,349,2019-01-20 08:40:35.468579,18625
C59,0,218104,401,2019-01-20 08:40:36.089558,6952
C58,0,172651,136,2019-01-20 08:40:36.769895,5911
C57,0,167351,33,2019-01-20 08:40:37.466148,5299
C56,0,182568,28,2019-01-20 08:40:38.055262,6695
C55,0,163119,31,2019-01-20 08:40:38.676935,5426
C54,0,167644,84,2019-01-20 08:40:39.336924,6063
8035,C65,144235,0,2019-01-20 08:45:33.738713,72
11120,C64,302386,0,2019-01-20 08:45:34.477584,34
24719,F14,587474,0,2019-01-20 08:45:35.059782,534
7624,C63,211188,0,2019-01-20 08:45:35.665645,111
7647,C62,186373,0,2019-01-20 08:45:36.346672,59
9839,C61,245541,0,2019-01-20 08:45:36.996531,142
8968,C60,230064,0,2019-01-20 08:45:37.636506,128
18625,F13,477776,0,2019-01-20 08:45:38.421659,349
6952,C59,218104,0,2019-01-20 08:45:39.145811,401
5911,C58,172651,0,2019-01-20 08:45:39.749866,136
5299,C57,167351,0,2019-01-20 08:45:40.482715,33
6695,C56,182605,0,2019-01-20 08:45:41.051944,28
5426,C55,163119,0,2019-01-20 08:45:41.653594,31
6063,C54,167644,0,2019-01-20 08:45:42.318278,84
0,144235,74,8058,2019-01-20 08:50:34.404849,C65
0,302386,34,11120,2019-01-20 08:50:35.081741,C64
0,587474,534,24720,2019-01-20 08:50:35.758854,F14
0,211196,111,7625,2019-01-20 08:50:36.437989,C63
0,186373,59,7647,2019-01-20 08:50:37.194893,C62
0,245541,142,9839,2019-01-20 08:50:37.955394,C61
0,230064,128,8968,2019-01-20 08:50:38.700904,C60
0,477776,349,18625,2019-01-20 08:50:39.526049,F13
0,218104,401,6952,2019-01-20 08:50:40.203864,C59
0,172651,136,5911,2019-01-20 08:50:40.827134,C58
0,167351,33,5299,2019-01-20 08:50:41.553810,C57
0,182605,28,6695,2019-01-20 08:50:42.228458,C56
0,163119,31,5426,2019-01-20 08:50:42.873493,C55
0,167644,84,6063,2019-01-20 08:50:43.550579,C54
74,144292,8071,0,C65,2019-01-20 08:55:31.303514
34,302386,11120,0,C64,2019-01-20 08:55:31.982882
534,587474,24720,0,F14,2019-01-20 08:55:32.551146
111,211196,7627,0,C63,2019-01-20 08:55:33.320872
59,186373,7647,0,C62,2019-01-20 08:55:34.088631
142,245541,9839,0,C61,2019-01-20 08:55:34.695437
128,230064,8968,0,C60,2019-01-20 08:55:35.287832
349,477776,18625,0,F13,2019-01-20 08:55:36.016482
401,218104,6952,0,C59,2019-01-20 08:55:36.681074
136,172651,5911,0,C58,2019-01-20 08:55:37.341502
33,167351,5299,0,C57,2019-01-20 08:55:37.971545
28,182605,6695,0,C56,2019-01-20 08:55:38.574613
31,163119,5426,0,C55,2019-01-20 08:55:39.193789
84,167644,6063,0,C54,2019-01-20 08:55:39.895356
75,144417,2019-01-20 09:00:32.531062,0,8086,C65
34,302390,2019-01-20 09:00:33.244013,0,11121,C64
534,587480,2019-01-20 09:00:33.885713,0,24721,F14
111,211196,2019-01-20 09:00:34.570425,0,7627,C63
59,186373,2019-01-20 09:00:35.342890,0,7647,C62
142,245541,2019-01-20 09:00:36.026093,0,9839,C61
128,230064,2019-01-20 09:00:36.677160,0,8968,C60
349,477776,2019-01-20 09:00:37.414568,0,18625,F13
401,218104,2019-01-20 09:00:38.143788,0,6952,C59
136,172651,2019-01-20 09:00:38.783650,0,5911,C58
33,167351,2019-01-20 09:00:39.490903,0,5299,C57
28,182605,2019-01-20 09:00:40.338236,0,6695,C56
31,163119,2019-01-20 09:00:41.219014,0,5426,C55
84,167644,2019-01-20 09:00:41.938914,0,6063,C54
144798,C65,0,2019-01-20 09:05:31.815591,76,8111
302425,C64,0,2019-01-20 09:05:32.523780,34,11122
587523,F14,0,2019-01-20 09:05:33.225851,534,24723
211196,C63,0,2019-01-20 09:05:33.873140,111,7627
186373,C62,0,2019-01-20 09:05:34.539768,59,7647
245541,C61,0,2019-01-20 09:05:35.274933,142,9839
230064,C60,0,2019-01-20 09:05:35.876754,128,8968
477797,F13,0,2019-01-20 09:05:36.458101,349,18626
218104,C59,0,2019-01-20 09:05:37.088588,401,6952
172651,C58,0,2019-01-20 09:05:37.827789,136,5911
167351,C57,0,2019-01-20 09:05:38.448346,33,5299
182605,C56,0,2019-01-20 09:05:39.057692,28,6695
163119,C55,0,2019-01-20 09:05:39.663997,31,5426
167644,C54,0,2019-01-20 09:05:40.278745,84,6063
77,0,C65,2019-01-20 09:10:34.405048,8127,144807
34,0,C64,2019-01-20 09:10:35.045256,11122,302425
534,0,F14,2019-01-20 09:10:35.779114,24724,587523
111,0,C63,2019-01-20 09:10:36.429169,7627,211196
59,0,C62,2019-01-20 09:10:37.078122,7647,186373
142,0,C61,2019-01-20 09:10:37.716939,9839,245541
128,0,C60,2019-01-20 09:10:38.419317,8968,230064
349,0,F13,2019-01-20 09:10:39.077075,18626,477797
401,0,C59,2019-01-20 09:10:39.700502,6952,218104
136,0,C58,2019-01-20 09:10:40.396909,5911,172651
33,0,C57,2019-01-20 09:10:41.053055,5299,167351
28,0,C56,2019-01-20 09:10:41.585447,6695,182605
31,0,C55,2019-01-20 09:10:42.332682,5426,163119
84,0,C54,2019-01-20 09:10:42.917337,6063,167644
144807,C65,2019-01-20 09:15:33.961785,78,8150,0
302428,C64,2019-01-20 09:15:34.693585,34,11123,0
587523,F14,2019-01-20 09:15:35.334278,534,24725,0
211196,C63,2019-01-20 09:15:36.044465,111,7627,0
186373,C62,2019-01-20 09:15:36.764487,59,7647,0
245541,C61,2019-01-20 09:15:37.390258,142,9839,0
230064,C60,2019-01-20 09:15:38.137090,128,8968,0
477797,F13,2019-01-20 09:15:38.789333,349,18626,0
218104,C59,2019-01-20 09:15:39.418558,401,6952,0
172651,C58,2019-01-20 09:15:40.044699,136,5911,0
167351,C57,2019-01-20 09:15:40.746552,33,5299,0
182605,C56,2019-01-20 09:15:41.395860,28,6695,0
163119,C55,2019-01-20 09:15:42.000006,31,5426,0
167644,C54,2019-01-20 09:15:42.690825,84,6063,0
80,8168,0,C65,2019-01-20 09:20:35.155892,144807
34,11123,0,C64,2019-01-20 09:20:35.848981,302428
534,24726,0,F14,2019-01-20 09:20:36.509411,587523
111,7627,0,C63,2019-01-20 09:20:37.155301,211196
59,7647,0,C62,2019-01-20 09:20:37.850430,186373
142,9839,0,C61,2019-01-20 09:20:38.607239,245541
128,8968,0,C60,2019-01-20 09:20:39.300949,230064
349,18626,0,F13,2019-01-20 09:20:40.004587,477797
401,6952,0,C59,2019-01-20 09:20:40.664715,218104
136,5911,0,C58,2019-01-20 09:20:41.336710,172651
33,5299,0,C57,2019-01-20 09:20:42.054538,167351
28,6695,0,C56,2019-01-20 09:20:42.727765,182605
31,5426,0,C55,2019-01-20 09:20:43.415080,163119
84,6063,0,C54,2019-01-20 09:20:44.069565,167644
C65,0,2019-01-20 09:25:30.929986,8186,81,144851
C64,0,2019-01-20 09:25:31.582205,11124,34,302433
F14,0,2019-01-20 09:25:32.353890,24726,534,587523
C63,0,2019-01-20 09:25:33.091884,7627,111,211196
C62,0,2019-01-20 09:25:33.724371,7647,59,186373
C61,0,2019-01-20 09:25:34.392353,9839,142,245541
C60,0,2019-01-20 09:25:35.041202,8968,128,230064
F13,0,2019-01-20 09:25:35.760843,18627,349,477806
C59,0,2019-01-20 09:25:36.376897,6952,401,218104
C58,0,2019-01-20 09:25:37.119322,5911,136,172651
